system,dataset,topk,recall,qps,label,source
Chimera,lotte,10,0.889389,726.97,a1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.926237,696.674,a4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.949471,598.152,b2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.953156,565.141,b3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.955954,546.688,b4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.957489,502.843,c1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.960082,477.568,c2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.960798,460.051,c3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.961583,440.809,e1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.962368,434.698,e2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.962504,406.694,d1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.962845,364.316,f1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.963255,345.346,f2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.963494,317.222,g1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.963528,306.273,g2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.963698,270.221,h1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.963869,229.832,i1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
Chimera,lotte,10,0.964005,201.859,j1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/lotte/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215344Z_job56279474.csv
PLAID,lotte,10,0.870215,97.939734,c0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.920744,93.620136,c1m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.925725,83.29592,c2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.930945,82.74063,c2m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.94797,63.710352,c3m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.950631,57.799498,c4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.952644,52.115818,c4m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.953702,50.115455,c5,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.957387,42.839812,c5m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.958069,37.905185,c7,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.958581,33.293699,c7m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.959331,30.33425,c8,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.959638,25.294392,c8m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.959843,19.232004,c10m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.960218,16.166613,c11,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.960491,10.495648,c13m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID,lotte,10,0.960798,9.182315,c14,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_local_topk/k10/lotte/plaid/benchmark_results.csv
PLAID+,lotte,10,0.870215,175.040497,c0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.909826,174.294227,c1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.920744,172.493723,c1m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.925725,171.990312,c2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.930945,167.302604,c2m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.942272,147.139542,c3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.94797,143.948105,c3m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.950631,140.047506,c4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.952644,133.017886,c4m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.953702,125.681559,c5,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.957387,114.364087,c5m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.958069,105.431873,c7,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.958581,95.580336,c7m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.959331,87.755928,c8,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.959638,77.795268,c8m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.959843,65.762982,c10m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.960218,62.037443,c11,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.960491,43.193662,c13m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
PLAID+,lotte,10,0.960798,39.795115,c14,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
IGP,lotte,10,0.852,381.388253,phi16_200,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/igp/summary_t32.csv
IGP,lotte,10,0.856,343.524562,phi8_400,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/igp/summary_t32.csv
IGP,lotte,10,0.878,294.55081,phi16_400,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/igp/summary_t32.csv
IGP,lotte,10,0.88,266.595575,phi32_300,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/igp/summary_t32.csv
IGP,lotte,10,0.892,186.219739,phi32_400,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/igp/summary_t32.csv
IGP,lotte,10,0.9,169.750467,phi32_600,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/igp/summary_t32.csv
IGP,lotte,10,0.918,135.464644,phi64_600,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/igp/summary_t32.csv
Chimera-CPU,lotte,10,0.898226,421.874333,a1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.938588,366.823,a4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.959297,289.967667,b1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.964654,252.400667,b2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.970147,236.878667,b3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.973456,209.551667,b4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.97506,183.079667,c1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.978301,175.741333,c2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.97912,157.171,c3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.981064,138.553,e2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.981303,124.16,d1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.981713,109.655667,f1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.982156,104.49,f2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.982293,89.338667,g1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.982429,85.075667,g2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.982634,71.330333,h1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.982839,60.030667,i1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.983009,49.726333,j1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera-CPU,lotte,10,0.983316,25.183667,k1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/cpu_search_v3/summary_t32.csv
Chimera,hotpot,10,0.8516,526.053,a2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.8569,509.297,a4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.861,484.964,a3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9089,448.243,b2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9194,413.399,b4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.927,377.765,c1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9313,334.669,c3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9379,328.368,e1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9384,286.906,d1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9421,273.129,f1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9424,256.764,f2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9454,247.737,g2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9471,203.101,h1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9479,189.74,i1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9481,164.321,j1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_c4/k10/hotpot/gpu_search_v6_lite_vram16_c4/benchmark_results_20260426T215727Z_job56279474.csv
Chimera,hotpot,10,0.9495,100.013,k1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_hotpot_highrecall/k10/hotpot/gpu_search_v6_lite_vram16_hotpot_highrecall/benchmark_results_20260426T224421Z_job56279474.csv
Chimera,hotpot,10,0.9496,91.951,l1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/gpu_main_topk_vram16_lite_hotpot_highrecall/k10/hotpot/gpu_search_v6_lite_vram16_hotpot_highrecall/benchmark_results_20260426T224421Z_job56279474.csv
PLAID,hotpot,10,0.8667,77.619397,c1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.8716,76.77222,c1m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.8747,75.623293,c2m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.9196,52.60745,c3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.9228,48.926034,c4m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.9346,34.84569,c5m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.9396,29.60324,c7,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.9401,23.739801,c8,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.943,19.322077,c8m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.9442,16.082675,c10m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.9446,10.78742,c11m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID,hotpot,10,0.9447,9.083153,c13,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_local/k10/hotpot/plaid/benchmark_results.csv
PLAID+,hotpot,10,0.8495,160.338583,c0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.8667,159.586776,c1,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.8716,159.003326,c1m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.8736,158.195798,c2,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.8747,155.009533,c2m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9196,130.110214,c3,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9215,128.668358,c3m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9226,125.972266,c4,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9228,122.184894,c4m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9346,104.648119,c5m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9396,94.249611,c7,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9401,88.606985,c7m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.943,71.832358,c8m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9441,63.391175,c10,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
PLAID+,hotpot,10,0.9442,60.706006,c10m,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/hotpot/plaid_gpu_resident/benchmark_results.csv
